Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,1562.099976,1573.000000,1555.949951,1558.599976,1544.384888,1003018
2021-01-04,1566.000000,1567.000000,1538.000000,1550.900024,1536.755371,1383979
2021-01-05,1545.000000,1576.849976,1541.500000,1570.949951,1556.622314,1351709
2021-01-06,1578.000000,1621.349976,1561.849976,1572.599976,1558.257324,3312171
2021-01-07,1570.000000,1570.000000,1535.000000,1542.349976,1528.283203,2820445
2021-01-08,1547.900024,1555.300049,1521.500000,1548.599976,1534.476196,3478504
2021-01-11,1560.000000,1572.000000,1545.699951,1563.900024,1549.636719,1425529
2021-01-12,1560.000000,1560.800049,1524.000000,1527.099976,1513.172241,2550741
2021-01-13,1530.000000,1536.000000,1495.000000,1505.800049,1492.066650,3527208
2021-01-14,1508.000000,1517.849976,1480.050049,1489.949951,1476.361084,2814477
2021-01-15,1489.949951,1509.000000,1471.300049,1477.250000,1463.776978,1725346
2021-01-18,1467.000000,1509.000000,1460.000000,1503.550049,1489.837158,2302268
2021-01-19,1518.000000,1524.000000,1501.000000,1519.900024,1506.037964,2279346
2021-01-20,1519.900024,1541.000000,1519.900024,1531.300049,1517.334106,1838240
2021-01-21,1533.099976,1549.849976,1512.050049,1517.300049,1503.461670,1558030
2021-01-22,1522.000000,1534.699951,1487.000000,1491.199951,1477.599731,1364197
2021-01-25,1505.050049,1512.800049,1478.750000,1499.849976,1486.170776,1604484
2021-01-27,1505.000000,1505.000000,1432.000000,1440.699951,1427.560303,2021747
2021-01-28,1420.000000,1454.449951,1415.650024,1450.099976,1436.874634,1850239
2021-01-29,1456.000000,1469.250000,1415.250000,1420.300049,1407.346313,2435997
2021-02-01,1437.800049,1508.550049,1423.650024,1501.550049,1487.855347,2215933
2021-02-02,1515.000000,1536.000000,1482.000000,1485.449951,1471.902100,1974202
2021-02-03,1492.000000,1529.000000,1492.000000,1525.150024,1511.240112,1853072
2021-02-04,1530.000000,1540.000000,1488.099976,1513.599976,1499.795532,2728965
2021-02-05,1518.550049,1538.949951,1504.500000,1509.449951,1495.683350,1344007
2021-02-08,1514.000000,1564.849976,1510.050049,1541.699951,1527.639160,2683198
2021-02-09,1548.000000,1584.650024,1543.050049,1559.900024,1545.673218,2364475
2021-02-10,1575.400024,1588.000000,1526.000000,1563.150024,1548.893555,2125469
2021-02-11,1552.000000,1575.900024,1511.250000,1524.699951,1510.794189,5970196
2021-02-12,1536.699951,1536.699951,1491.000000,1494.199951,1480.572388,3284441
2021-02-15,1506.000000,1518.500000,1476.750000,1484.750000,1471.208496,3156535
2021-02-16,1492.150024,1505.000000,1461.000000,1471.849976,1458.426270,3090249
2021-02-17,1469.400024,1483.000000,1449.500000,1460.400024,1447.080688,2096959
2021-02-18,1465.099976,1471.900024,1429.000000,1433.000000,1419.930542,2686046
2021-02-19,1434.000000,1444.900024,1412.800049,1425.550049,1412.548584,2543997
2021-02-22,1425.000000,1433.099976,1396.000000,1405.250000,1392.433594,1931189
2021-02-23,1415.000000,1436.949951,1400.150024,1424.050049,1411.062256,1871135
2021-02-24,1424.050049,1474.000000,1424.050049,1451.849976,1438.608521,1143204
2021-02-25,1460.000000,1462.949951,1430.500000,1434.449951,1421.367310,1967386
2021-02-26,1420.000000,1431.949951,1403.099976,1406.900024,1394.068604,2715597
2021-03-01,1421.500000,1466.000000,1416.599976,1452.150024,1438.905884,1962042
2021-03-02,1469.000000,1474.000000,1450.000000,1471.150024,1457.732666,1293306
2021-03-03,1472.000000,1481.650024,1466.150024,1474.599976,1461.151001,1227772
2021-03-04,1452.000000,1487.650024,1450.550049,1470.500000,1457.088623,1822476
2021-03-05,1465.000000,1493.000000,1462.199951,1474.199951,1460.754761,1954113
2021-03-08,1475.000000,1481.250000,1451.000000,1456.750000,1443.463989,1060584
2021-03-09,1470.000000,1478.900024,1445.000000,1456.900024,1443.612549,941590
2021-03-10,1470.000000,1481.000000,1463.000000,1471.250000,1457.831665,1257628
2021-03-12,1480.000000,1507.800049,1478.500000,1482.500000,1468.979004,2631081
2021-03-15,1496.900024,1496.900024,1471.000000,1492.199951,1478.590576,1482287
2021-03-16,1505.000000,1531.000000,1496.900024,1500.949951,1487.260742,3191850
