Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,895.000000,904.000000,893.049988,900.150024,878.929138,4632855
2021-01-04,910.000000,914.000000,887.450012,897.849976,876.683350,6991890
2021-01-05,891.700012,927.349976,883.000000,921.650024,899.922241,11907501
2021-01-06,924.950012,936.750000,909.400024,922.349976,900.605713,9768197
2021-01-07,935.000000,961.650024,931.099976,952.049988,929.605469,12154311
2021-01-08,965.000000,976.000000,932.099976,939.799988,917.644287,10838196
2021-01-11,942.900024,950.950012,926.200012,929.099976,907.196533,8419415
2021-01-12,920.000000,941.500000,906.549988,927.650024,905.780823,8805330
2021-01-13,932.799988,953.500000,926.150024,942.750000,920.524780,9473962
2021-01-14,953.000000,980.700012,951.250000,969.700012,946.839417,14887258
2021-01-15,974.000000,983.000000,953.450012,965.900024,943.129089,9195430
2021-01-18,959.000000,960.000000,924.000000,932.799988,910.809387,10668611
2021-01-19,942.049988,952.000000,936.250000,939.900024,917.742004,6309233
2021-01-20,936.900024,953.849976,928.250000,947.700012,925.358093,7004445
2021-01-21,959.400024,967.000000,918.250000,925.849976,904.023193,8216362
2021-01-22,930.000000,934.000000,890.000000,893.299988,872.240540,11366492
2021-01-25,906.000000,912.349976,839.200012,849.150024,829.131470,11829328
2021-01-27,848.000000,860.799988,806.000000,820.150024,800.815063,15810173
2021-01-28,801.299988,828.849976,789.000000,802.599976,783.678772,13789865
2021-01-29,817.099976,860.849976,815.650024,846.099976,826.153259,19305853
2021-02-01,859.000000,981.400024,856.000000,970.599976,947.718201,38067807
2021-02-02,982.400024,999.000000,949.299988,975.650024,952.649170,20556081
2021-02-03,980.000000,1080.800049,972.200012,1048.550049,1023.830566,34995822
2021-02-04,1034.900024,1042.000000,1016.000000,1032.150024,1007.817139,13666242
2021-02-05,1045.000000,1085.000000,1016.299988,1025.099976,1000.933411,19524257
2021-02-08,1036.050049,1055.000000,1028.000000,1035.099976,1010.697632,7162284
2021-02-09,1044.000000,1051.599976,1020.000000,1025.800049,1001.616943,7984133
2021-02-10,1035.000000,1038.449951,1003.599976,1022.799988,998.687561,7815034
2021-02-11,1025.000000,1036.000000,1015.299988,1021.900024,997.808838,5760021
2021-02-12,1023.799988,1059.500000,1012.000000,1027.400024,1003.179199,13959383
2021-02-15,1044.900024,1063.000000,1037.699951,1057.599976,1032.667114,9121286
