Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,184.949997,187.000000,184.500000,186.500000,185.920547,27334421
2021-01-04,191.800003,193.000000,188.750000,191.300003,190.705627,63980597
2021-01-05,187.100006,193.899994,185.050003,193.199997,192.599716,75752593
2021-01-06,194.449997,197.600006,190.649994,195.399994,194.792877,75621947
2021-01-07,197.000000,200.350006,195.100006,196.750000,196.138702,66024848
2021-01-08,198.750000,201.500000,197.100006,198.149994,197.534332,53991568
2021-01-11,199.899994,225.399994,199.649994,220.649994,219.964432,182483100
2021-01-12,227.000000,252.399994,224.100006,237.800003,237.061157,390577839
2021-01-13,242.899994,248.800003,238.399994,242.600006,241.846252,164649387
2021-01-14,242.850006,249.800003,238.600006,245.100006,244.338470,86819519
2021-01-15,246.000000,264.649994,242.600006,260.299988,259.491241,250038029
2021-01-18,261.649994,262.450012,241.149994,245.949997,245.185822,173383224
2021-01-19,251.500000,261.700012,251.300003,258.649994,257.846375,136861059
2021-01-20,260.000000,277.500000,258.850006,274.899994,274.045868,205145151
2021-01-21,281.000000,299.000000,280.000000,290.600006,289.697113,283614463
2021-01-22,295.950012,306.899994,278.350006,289.350006,288.450989,316008609
2021-01-25,296.899994,299.500000,277.350006,279.149994,278.282684,164346913
2021-01-27,274.899994,275.000000,265.700012,267.500000,266.668884,126586833
2021-01-28,260.049988,273.399994,259.049988,266.799988,265.971039,129156876
2021-01-29,273.000000,278.799988,260.600006,262.700012,261.883789,138442348
2021-02-01,269.750000,282.000000,255.350006,279.600006,278.731293,165655500
2021-02-02,293.600006,328.850006,290.399994,322.000000,320.999542,251965965
2021-02-03,339.200012,341.899994,326.200012,331.000000,329.971588,224190114
2021-02-04,329.000000,334.500000,322.450012,326.149994,325.136627,121033002
2021-02-05,327.600006,330.000000,312.600006,315.899994,314.918488,103512235
2021-02-08,318.750000,339.250000,318.000000,335.950012,334.906219,102123614
2021-02-09,337.000000,338.500000,322.200012,325.049988,324.040039,105981081
2021-02-10,326.000000,332.649994,319.500000,328.899994,327.878113,93466949
2021-02-11,326.450012,331.350006,323.399994,325.000000,323.990234,55257166
2021-02-12,326.399994,330.500000,321.250000,325.399994,324.388977,64093642
2021-02-15,329.899994,335.799988,324.000000,333.350006,332.314270,78680452
2021-02-16,335.450012,337.899994,327.500000,329.200012,328.177185,65943843
2021-02-17,326.899994,334.250000,325.450012,330.149994,329.124207,52150941
2021-02-18,331.500000,331.750000,321.100006,323.850006,322.843811,49204247
2021-02-19,321.950012,321.950012,301.399994,311.850006,310.881073,80274683
2021-02-22,312.450012,313.899994,302.149994,304.500000,303.553925,57723298
2021-02-23,308.500000,328.899994,308.500000,324.000000,322.993317,133310157
2021-02-24,325.000000,330.000000,316.500000,321.649994,320.650635,50821757
2021-02-25,325.350006,334.700012,323.250000,333.149994,332.114899,64514912
2021-02-26,323.000000,332.950012,318.850006,322.950012,321.946594,91901339
2021-03-01,330.000000,331.850006,322.700012,328.299988,327.279968,61190868
2021-03-02,331.100006,347.200012,326.450012,345.750000,344.675751,127708761
2021-03-03,348.649994,357.000000,346.500000,348.500000,347.417206,92006451
2021-03-04,339.000000,345.399994,337.299988,339.200012,338.146118,59863169
2021-03-05,333.000000,337.850006,319.700012,325.149994,324.139740,86738909
2021-03-08,331.750000,331.750000,318.799988,321.250000,320.251862,81925952
2021-03-09,325.000000,328.350006,309.600006,315.200012,314.220673,74702208
2021-03-10,319.500000,324.450012,316.700012,321.450012,320.451263,58643853
2021-03-12,325.049988,326.500000,314.149994,317.549988,316.563354,48360842
2021-03-15,320.000000,320.399994,310.049988,318.549988,317.560242,45081385
2021-03-16,321.000000,321.899994,315.100006,319.950012,318.955933,39267404
2021-03-17,318.600006,320.000000,304.000000,305.799988,304.849854,47262481
2021-03-18,311.000000,316.600006,299.750000,307.000000,306.046143,73731921
2021-03-19,303.500000,311.000000,290.200012,308.950012,307.990112,109932681
2021-03-22,306.450012,307.500000,300.100006,303.049988,302.108398,56385019
2021-03-23,305.000000,312.250000,304.000000,307.399994,306.444885,60240483
