Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,477.000000,493.250000,477.000000,491.149994,490.370636,5035248
2021-01-04,492.000000,502.600006,486.649994,494.500000,493.715332,4936582
2021-01-05,492.000000,501.399994,489.600006,494.399994,493.615479,3654033
2021-01-06,496.000000,500.649994,484.250000,490.899994,490.121063,3295461
2021-01-07,493.899994,523.950012,493.799988,518.099976,517.277832,9879731
2021-01-08,523.000000,526.599976,514.099976,518.000000,517.178040,3702267
2021-01-11,520.599976,524.599976,510.500000,519.150024,518.326233,4148831
2021-01-12,519.000000,536.599976,517.099976,525.400024,524.566284,4878024
2021-01-13,529.099976,540.200012,521.299988,536.049988,535.199341,4948731
2021-01-14,534.950012,541.000000,528.400024,532.099976,531.255615,3161306
2021-01-15,534.700012,537.500000,518.799988,527.299988,526.463257,3376852
2021-01-18,528.000000,529.099976,502.049988,507.850006,507.044128,5204588
2021-01-19,512.299988,532.000000,512.299988,530.099976,529.258850,4181185
2021-01-20,532.150024,552.150024,531.000000,546.750000,545.882446,6681731
2021-01-21,551.400024,552.950012,531.549988,536.900024,536.048035,4208383
2021-01-22,534.049988,546.750000,521.599976,526.799988,525.964111,4179558
2021-01-25,530.250000,534.400024,509.000000,513.900024,513.084534,3728411
2021-01-27,513.099976,521.549988,507.049988,512.799988,511.986267,2792007
2021-01-28,507.299988,519.500000,501.350006,511.850006,511.037781,4197516
2021-01-29,515.200012,525.200012,502.500000,506.649994,505.846039,3822560
2021-02-01,510.500000,539.500000,496.899994,537.200012,536.347595,4004036
2021-02-02,542.049988,566.900024,540.799988,564.200012,563.304749,5144708
2021-02-03,568.000000,576.599976,558.349976,566.599976,565.700867,6087209
2021-02-04,561.950012,611.700012,556.000000,589.700012,588.764221,11184167
2021-02-05,595.000000,607.849976,588.599976,595.349976,594.405273,4754950
2021-02-08,605.400024,638.000000,603.549988,628.299988,627.303040,7085276
2021-02-09,631.450012,641.900024,621.000000,629.849976,628.850525,4510798
2021-02-10,633.049988,654.900024,622.099976,650.700012,649.667480,5991927
2021-02-11,654.000000,661.000000,645.349976,658.599976,657.554871,3688016
2021-02-12,657.000000,724.450012,655.200012,718.950012,717.809204,16810897
2021-02-15,725.000000,787.950012,707.650024,763.450012,762.238586,21579566
2021-02-16,760.000000,802.950012,756.250000,780.200012,778.962036,19426061
2021-02-17,787.150024,802.000000,782.250000,785.450012,784.203674,8908279
2021-02-18,787.250000,824.500000,786.000000,808.200012,806.917542,9694238
2021-02-19,813.000000,831.000000,729.500000,781.900024,780.659302,20210882
2021-02-22,786.000000,813.000000,780.549988,805.900024,804.621216,10890564
2021-02-23,814.799988,827.299988,789.000000,799.650024,798.381104,9753081
2021-02-24,806.000000,812.049988,795.450012,805.200012,803.922363,4626257
2021-02-25,814.000000,862.400024,809.000000,843.500000,842.161499,12118095
2021-02-26,833.900024,861.000000,819.849976,833.650024,832.327209,11355426
2021-03-01,840.750000,860.950012,836.450012,851.500000,850.148865,5996840
2021-03-02,857.400024,876.500000,852.250000,872.549988,871.165405,5116413
2021-03-03,880.450012,944.900024,872.849976,915.349976,913.897522,11670544
2021-03-04,910.000000,938.700012,905.400024,918.400024,916.942749,8141787
2021-03-05,918.000000,934.000000,888.299988,909.900024,908.456177,7109101
2021-03-08,918.099976,926.400024,905.099976,910.200012,908.755737,3904469
2021-03-09,918.000000,928.400024,893.599976,905.200012,903.763611,5561849
2021-03-10,911.000000,914.099976,888.700012,898.150024,896.724854,5465016
2021-03-12,905.000000,923.799988,889.299988,894.099976,892.681274,6049852
2021-03-15,898.750000,904.000000,874.500000,896.200012,894.777893,5234540
2021-03-16,900.700012,904.400024,888.049988,897.799988,896.375366,2555026
2021-03-17,898.000000,905.400024,865.000000,873.900024,872.513306,3886557
2021-03-18,876.000000,891.000000,857.750000,871.049988,869.667786,4465851
2021-03-19,866.000000,895.400024,840.200012,889.650024,888.238342,4794995
2021-03-22,892.900024,1003.000000,883.450012,991.049988,989.477356,22596465
2021-03-23,999.000000,1086.699951,991.049988,1058.400024,1056.720581,31098225
2021-03-24,1063.000000,1093.000000,1018.400024,1025.449951,1023.822815,22877032
2021-03-25,1032.949951,1041.449951,977.000000,981.549988,979.992432,13139164
2021-03-26,1000.000000,1018.450012,978.000000,988.299988,986.731750,9396506
2021-03-30,1004.000000,1042.449951,988.000000,1031.550049,1029.913086,10470011
2021-03-31,1038.000000,1053.150024,1016.599976,1031.150024,1029.513916,6440569
2021-04-01,1043.400024,1116.050049,1035.000000,1107.199951,1105.442993,12713083
2021-04-05,1127.000000,1150.000000,1098.849976,1138.250000,1136.443848,15795720
2021-04-06,1153.400024,1241.000000,1142.500000,1225.400024,1223.455444,21496457
2021-04-07,1233.400024,1251.599976,1108.000000,1165.550049,1163.700439,23007694
2021-04-08,1162.500000,1191.000000,1137.750000,1162.500000,1160.655396,12404773
2021-04-09,1163.400024,1228.000000,1151.199951,1201.400024,1199.493652,12923020
2021-04-12,1177.400024,1177.400024,1061.400024,1074.400024,1072.695190,13690016
2021-04-13,1077.000000,1116.300049,1051.050049,1106.349976,1104.594360,12137329
2021-04-15,1095.000000,1144.900024,1081.349976,1129.949951,1128.156982,9350889
2021-04-16,1130.000000,1192.000000,1112.000000,1159.000000,1157.160889,10661068
2021-04-19,1100.000000,1153.000000,1089.000000,1136.349976,1134.546753,8565063
2021-04-20,1156.849976,1177.699951,1125.050049,1142.750000,1140.936646,8261172
2021-04-22,1134.000000,1169.000000,1123.000000,1157.800049,1155.962769,7124786
2021-04-23,1161.000000,1182.900024,1145.650024,1157.599976,1155.763184,6167151
2021-04-26,1160.000000,1197.900024,1160.000000,1173.349976,1171.488037,6939823
2021-04-27,1184.699951,1213.500000,1181.000000,1191.150024,1189.259766,7109421
2021-04-28,1207.949951,1213.949951,1180.750000,1185.199951,1183.319336,5020151
2021-04-29,1196.550049,1212.650024,1178.000000,1182.300049,1180.423950,4070698
2021-04-30,1171.000000,1200.949951,1143.000000,1158.699951,1156.861328,4232500
2021-05-03,1145.099976,1264.400024,1122.650024,1255.550049,1253.557739,11276228
2021-05-04,1285.000000,1298.949951,1241.849976,1262.500000,1260.496582,10271516
2021-05-05,1274.400024,1288.250000,1240.250000,1267.500000,1265.488647,7805805
2021-05-06,1272.349976,1311.849976,1263.000000,1286.750000,1284.708252,6240535
2021-05-07,1305.000000,1322.400024,1290.449951,1298.900024,1296.838989,4584524
2021-05-10,1294.900024,1314.000000,1286.300049,1304.099976,1302.030640,3892338
2021-05-11,1292.000000,1326.000000,1284.000000,1303.500000,1301.431641,4744734
2021-05-12,1311.000000,1328.500000,1278.599976,1285.800049,1283.759766,4143731
2021-05-14,1300.000000,1302.000000,1213.349976,1220.349976,1218.413574,6377643
2021-05-17,1230.000000,1299.000000,1227.449951,1289.099976,1287.054443,7782732
2021-05-18,1314.949951,1344.949951,1302.000000,1326.699951,1324.594727,6531595
2021-05-19,1350.000000,1351.550049,1283.900024,1294.699951,1292.645386,9925284
2021-05-20,1301.300049,1320.000000,1283.949951,1302.000000,1299.933960,5837747
2021-05-21,1320.000000,1336.000000,1300.050049,1315.099976,1313.013306,8314215
2021-05-24,1321.699951,1328.650024,1303.000000,1306.800049,1304.726440,7913411
2021-05-25,1314.349976,1322.000000,1272.900024,1282.750000,1280.714478,3697062
2021-05-26,1288.949951,1326.849976,1254.250000,1322.800049,1320.701050,5630730
2021-05-27,1329.500000,1342.000000,1304.250000,1325.800049,1323.696167,36690935
2021-05-28,1311.599976,1330.449951,1298.000000,1302.599976,1300.533081,2979585
2021-05-31,1307.050049,1321.500000,1292.000000,1316.300049,1314.211304,2709718
2021-06-01,1319.900024,1430.000000,1309.050049,1416.250000,1414.002686,10018645
2021-06-02,1425.550049,1557.000000,1413.000000,1546.750000,1544.295654,24541949
2021-06-03,1564.000000,1623.800049,1553.000000,1583.099976,1580.587891,19107244
2021-06-04,1605.000000,1713.550049,1585.800049,1700.949951,1698.250854,21102075
2021-06-07,1715.000000,1717.199951,1613.000000,1624.300049,1621.722534,15350263
2021-06-08,1633.000000,1668.000000,1602.449951,1636.449951,1633.853149,12410257
2021-06-09,1640.000000,1649.449951,1571.849976,1594.650024,1592.119751,11614666
2021-06-10,1612.000000,1630.000000,1591.000000,1612.000000,1609.442017,5362307
2021-06-11,1615.099976,1620.099976,1575.250000,1601.599976,1599.058472,5355387
2021-06-14,1441.449951,1529.949951,1201.199951,1501.449951,1499.067505,43530006
2021-06-15,1550.949951,1572.599976,1477.199951,1538.849976,1536.408203,22320542
2021-06-16,1510.000000,1538.199951,1409.300049,1448.300049,1446.001831,12626149
2021-06-17,1380.000000,1436.000000,1303.500000,1367.699951,1365.529785,27926070
2021-06-18,1350.000000,1504.000000,1332.550049,1487.500000,1485.139648,30526777
2021-06-21,1490.000000,1582.000000,1444.849976,1540.000000,1537.556396,21101083
2021-06-22,1554.050049,1582.000000,1531.800049,1541.599976,1539.153809,12069983
2021-06-23,1560.099976,1569.949951,1481.300049,1504.750000,1502.362183,12679703
2021-06-24,1509.949951,1519.000000,1488.050049,1508.500000,1506.106323,7261764
2021-06-25,1525.000000,1534.000000,1501.000000,1519.449951,1517.038818,4962963
2021-06-28,1524.900024,1565.000000,1518.199951,1525.750000,1523.328979,6178022
2021-06-29,1526.000000,1548.699951,1513.000000,1523.550049,1521.132568,5551918
2021-06-30,1539.000000,1539.000000,1502.699951,1507.550049,1505.157837,3256147
2021-07-01,1509.550049,1522.550049,1482.900024,1490.250000,1488.872925,3759914
2021-07-02,1490.250000,1507.699951,1411.550049,1422.050049,1420.735962,6653653
2021-07-05,1427.000000,1443.949951,1350.599976,1394.349976,1393.061523,12239845
2021-07-06,1400.900024,1444.150024,1378.750000,1414.800049,1413.492676,9485434
2021-07-07,1420.000000,1437.099976,1385.000000,1425.650024,1424.332642,5549751
2021-07-08,1420.000000,1445.000000,1411.800049,1425.900024,1424.582397,3898830
2021-07-09,1425.900024,1456.599976,1416.449951,1431.349976,1430.027344,4502324
2021-07-12,1442.000000,1447.000000,1414.150024,1420.699951,1419.387085,2557189
2021-07-13,1433.000000,1433.000000,1385.199951,1417.699951,1416.389893,4157955
2021-07-14,1449.000000,1449.000000,1397.800049,1402.050049,1400.754395,3859529
2021-07-15,1399.000000,1429.000000,1393.400024,1407.949951,1406.648804,2728305
2021-07-16,1409.000000,1415.000000,1388.250000,1395.500000,1394.210449,2134914
2021-07-19,1390.000000,1412.650024,1332.750000,1380.599976,1379.324219,6190302
2021-07-20,1340.000000,1382.900024,1336.099976,1365.699951,1364.437866,4529933
2021-07-22,1375.000000,1424.900024,1340.500000,1416.750000,1415.440796,5009804
2021-07-23,1430.000000,1434.849976,1386.199951,1401.650024,1400.354736,4694140
2021-07-26,1399.800049,1416.800049,1392.000000,1403.900024,1402.602783,2054318
2021-07-27,1403.900024,1424.599976,1378.150024,1396.750000,1395.459229,2978042
2021-07-28,1406.849976,1424.800049,1378.599976,1399.900024,1398.606323,3188606
2021-07-29,1413.949951,1425.000000,1397.000000,1400.250000,1398.956055,2538248
2021-07-30,1409.500000,1449.500000,1400.250000,1420.250000,1418.937622,4403219
2021-08-02,1435.000000,1445.000000,1424.099976,1438.199951,1436.870972,2483790
2021-08-03,1467.000000,1467.000000,1422.199951,1442.800049,1441.466797,4442122
2021-08-04,1460.000000,1460.000000,1423.050049,1429.550049,1428.229004,3341801
2021-08-05,1428.000000,1438.000000,1407.400024,1432.349976,1431.026489,2104359
2021-08-06,1422.000000,1555.000000,1422.000000,1536.650024,1535.230103,14250256
2021-08-09,1546.699951,1565.000000,1482.500000,1493.400024,1492.020020,6031426
2021-08-10,1488.000000,1498.650024,1426.050049,1446.500000,1445.163330,3581449
2021-08-11,1455.000000,1456.599976,1407.000000,1437.050049,1435.722046,3197412
2021-08-12,1443.599976,1458.000000,1430.250000,1442.900024,1441.566650,2455443
2021-08-13,1445.000000,1454.000000,1428.000000,1437.000000,1435.671997,2095991
2021-08-16,1431.500000,1449.699951,1413.550049,1430.099976,1428.778442,1909352
2021-08-17,1431.000000,1451.000000,1416.199951,1441.650024,1440.317749,3062815
2021-08-18,1441.900024,1496.800049,1432.599976,1460.000000,1458.650757,4738820
2021-08-20,1438.000000,1482.650024,1411.000000,1430.099976,1428.778442,4933377
2021-08-23,1415.050049,1427.750000,1361.550049,1396.699951,1395.409302,4866080
2021-08-24,1407.000000,1448.400024,1390.000000,1437.800049,1436.471436,3362312
2021-08-25,1444.250000,1481.800049,1425.000000,1475.349976,1473.986694,5361140
2021-08-26,1482.000000,1494.650024,1460.400024,1475.699951,1474.336304,4678919
2021-08-27,1475.000000,1515.000000,1474.099976,1506.050049,1504.658325,5164477
