Date,Close
2021-01-04,0.03230359502201669
2021-01-05,0.0322051986766669
2021-01-06,0.03189969496920261
2021-01-07,0.03165869328995856
2021-01-08,0.03156432829955814
2021-01-11,0.031402773874696886
2021-01-12,0.031219953230026905
2021-01-13,0.031022511473637576
2021-01-14,0.030738324951568273
2021-01-15,0.030479028271228982
2021-01-18,0.030273065360229817
2021-01-19,0.030547950327160896
2021-01-20,0.03036579671181789
2021-01-21,0.030123036987515655
2021-01-22,0.029923432695523913
2021-01-25,0.02994646809166452
2021-01-27,0.029776547974652054
2021-01-28,0.02973346866870691
2021-01-29,0.02982358496475689
2021-02-01,0.030135974259573324
2021-02-02,0.030170752994727594
2021-02-03,0.0305989191096522
2021-02-04,0.031096701594846763
2021-02-05,0.030842167308045794
2021-02-08,0.030678274249839006
2021-02-09,0.030661368335590567
2021-02-10,0.030386000788456893
2021-02-11,0.030328283992155855
2021-02-12,0.030236604021562207
2021-02-15,0.030266331619370233
2021-02-16,0.03061641220411771
2021-02-17,0.030360141803130646
2021-02-18,0.03011184613979904
2021-02-19,0.02984693692295756
2021-02-22,0.029955774898269845
2021-02-23,0.029703213020573806
2021-02-24,0.02945885777653644
2021-02-25,0.02925798330689618
2021-02-26,0.029149082640289953
2021-03-01,0.029762173930755247
2021-03-02,0.02952415183081898
2021-03-03,0.0292784444419222
2021-03-04,0.02919112808440344
2021-03-05,0.028968352933028834
2021-03-08,0.029022365497181544
2021-03-09,0.028795734490270154
2021-03-10,0.02876870479634325
2021-03-12,0.02856278265304376
2021-03-15,0.02836304433216744
2021-03-16,0.028165346801028134
2021-03-17,0.02802324854713763
2021-03-18,0.028041153887779516
2021-03-19,0.027831528466298057
2021-03-22,0.028336847790086286
2021-03-23,0.0281654929333145
2021-03-24,0.027951204139045244
2021-03-25,0.027988629469927084
2021-03-26,0.027961904905361698
2021-03-30,0.02827429404254085
2021-03-31,0.028262921522742544
2021-04-01,0.028043889108695708
2021-04-05,0.027945849850249335
2021-04-06,0.02807389978060605
2021-04-07,0.02789124474437862
2021-04-08,0.027678786023490082
2021-04-09,0.027504140858992374
2021-04-12,0.02732342441815975
2021-04-13,0.029442995422385154
2021-04-15,0.02937612465271978
2021-04-16,0.029176454714421672
2021-04-19,0.028956850738096347
2021-04-20,0.028968194153806213
2021-04-22,0.028871699778082138
2021-04-23,0.028737376148243357
2021-04-26,0.02859654857487813
2021-04-27,0.02970774990037257
2021-04-28,0.029468083931075903
2021-04-29,0.02925206143829332
2021-04-30,0.029039343302753054
2021-05-03,0.028879348057797894
2021-05-04,0.02866006574137832
2021-05-05,0.028596240335855946
2021-05-06,0.028388684068529395
2021-05-07,0.028184825904006363
2021-05-10,0.027974058700705205
2021-05-11,0.02777332670710675
2021-05-12,0.027571872254713577
2021-05-14,0.027427974085627697
2021-05-17,0.027235048606111565
2021-05-18,0.027184640155139893
2021-05-19,0.02698883689598873
2021-05-20,0.026834408339846884
2021-05-21,0.026917325508692667
2021-05-24,0.026723153551563312
2021-05-25,0.026583509854100445
2021-05-26,0.026642756892288455
2021-05-27,0.026487950738329023
2021-05-28,0.02631120611985957
2021-05-31,0.02634031300930797
2021-06-01,0.026232038788197114
2021-06-02,0.02612466231836326
2021-06-03,0.026004262688339292
2021-06-04,0.025831378059308758
2021-06-07,0.025857540965842973
2021-06-08,0.025727885547860405
2021-06-09,0.02560649489751032
2021-06-10,0.025532254699655192
2021-06-11,0.02560602482994133
2021-06-14,0.025460633067587578
2021-06-15,0.025307500486827818
2021-06-16,0.02515941142072334
2021-06-17,0.02503485450565242
2021-06-18,0.025228795821403676
2021-06-21,0.02520896903569907
2021-06-22,0.025060802333271008
2021-06-23,0.024958797418154138
2021-06-24,0.024816349250350676
2021-06-25,0.024677431830987563
2021-06-28,0.024612486427318628
2021-06-29,0.024475126718410418
2021-06-30,0.02434931513918391
2021-07-01,0.02421998893359908
2021-07-02,0.024104906321676223
2021-07-05,0.023992685762212463
2021-07-06,0.023937820556659425
2021-07-07,0.0238184553477106
2021-07-08,0.023698685458746652
2021-07-09,0.023588826079899424
2021-07-12,0.023481528224694792
2021-07-13,0.023371256892261785
2021-07-14,0.023285401266695885
2021-07-15,0.02317891583445957
2021-07-16,0.02310719116483809
2021-07-19,0.023006366740893597
2021-07-20,0.023138267743672877
2021-07-22,0.02313327087837784
2021-07-23,0.02303421556786054
2021-07-26,0.022935481729555007
2021-07-27,0.023417276996418643
2021-07-28,0.02333559287803365
2021-07-29,0.023547219001502577
2021-07-30,0.02381935145906209
2021-08-02,0.023762523600790644
2021-08-03,0.02364489949983879
2021-08-04,0.023585778465465917
2021-08-05,0.02368342803418414
2021-08-06,0.023597964987723128
2021-08-09,0.023488843981707662
2021-08-10,0.023419091379470035
2021-08-11,0.023316208319750984
2021-08-12,0.023217621842763613
2021-08-13,0.023124310684529973
2021-08-16,0.023167852704726176
2021-08-17,0.023068086787583524
2021-08-18,0.02302577302627815
2021-08-20,0.022929205040104574
2021-08-23,0.023102952496374514
2021-08-24,0.0231439748362452
2021-08-25,0.023549269204747838
2021-08-26,0.023438331518278354
2021-08-27,0.023967081752894775
2021-08-30,0.023844262839055726
2021-08-31,0.023863929656492155
2021-09-01,0.02374362318690033
2021-09-02,0.023651217817524304
2021-09-03,0.023675282379908295
2021-09-06,0.02357265546130283
2021-09-07,0.023527284178381406
2021-09-08,0.02343929793013687
2021-09-09,0.023366073707029693
2021-09-13,0.023260647292132966
2021-09-14,0.02315981638971575
2021-09-15,0.02305704427833474
2021-09-16,0.023052801225686217
2021-09-17,0.022957005086721875
2021-09-20,0.023085767062734856
2021-09-21,0.02305794854343196
2021-09-22,0.02309902932198407
2021-09-23,0.0229974621592699
2021-09-24,0.02300482528617454
2021-09-27,0.02297096977468331
2021-09-28,0.022877930919735053
2021-09-29,0.022799070222710223
2021-09-30,0.02279321306699799
2021-10-01,0.02271502405807083
2021-10-04,0.0226289902064521
2021-10-05,0.022570186407737565
2021-10-06,0.02253142758206645
2021-10-07,0.022589648312264315
2021-10-08,0.022507206367006247
2021-10-11,0.022444937342363264
2021-10-12,0.022360802892821243
2021-10-13,0.022290167878467413
2021-10-14,0.02221193061537392
2021-10-18,0.02213999380369303
2021-10-19,0.02209232596589019
2021-10-20,0.02205870549741169
2021-10-21,0.02219554117796801
2021-10-22,0.02244925106241235
2021-10-25,0.02250765737958654
2021-10-26,0.022673433136502313
2021-10-27,0.02292582282245193
2021-10-28,0.022910439554690815
2021-10-29,0.023068112803784832
2021-11-01,0.023213207505535193
2021-11-02,0.023914349235139933
2021-11-03,0.024015901608852593
2021-11-04,0.023905914236422174
2021-11-08,0.023784276022393518
2021-11-09,0.0237550571922102
2021-11-10,0.023674810025103393
2021-11-11,0.0235816855041591
2021-11-12,0.023563978398152125
2021-11-15,0.023470021638233102
2021-11-16,0.024130541203506446
2021-11-17,0.024089256133518783
2021-11-18,0.024064671565371135
2021-11-22,0.024020471954164933
2021-11-23,0.024122183187132863
2021-11-24,0.023995457665791677
2021-11-25,0.02390131599158381
2021-11-26,0.02378143229953104
2021-11-29,0.02425005175763315
2021-11-30,0.024252677111501916
2021-12-01,0.02412211867720242
2021-12-02,0.024033383803948375
2021-12-03,0.02411117580580341
2021-12-06,0.02399319490514338
2021-12-07,0.023886544330494582
2021-12-08,0.023770298116962983
2021-12-09,0.023763577509567344
2021-12-10,0.02364502651357774
2021-12-13,0.023569255639259348
2021-12-14,0.023475999138006253
2021-12-15,0.02347596822097939
2021-12-16,0.023577976025144182
2021-12-17,0.02346696180888277
