Date,Close
2021-01-04,0.020997377978876415
2021-01-05,0.021276012615806552
2021-01-06,0.021104551040239384
2021-01-07,0.020959818459739658
2021-01-08,0.020785412913881984
2021-01-11,0.0210220803717654
2021-01-12,0.020852539230652632
2021-01-13,0.021007049095408074
2021-01-14,0.020837954481317793
2021-01-15,0.020673412955948413
2021-01-18,0.0205338575511619
2021-01-19,0.02037419277976489
2021-01-20,0.020214604168553925
2021-01-21,0.02005692724608632
2021-01-22,0.01995810589280677
2021-01-25,0.019862411456793846
2021-01-27,0.020027256215743507
2021-01-28,0.020076272340002272
2021-01-29,0.019922589428043848
2021-02-01,0.019872581838500596
2021-02-02,0.020033622261061083
2021-02-03,0.019991074430188816
2021-02-04,0.01984088943947439
2021-02-05,0.019750014477164866
2021-02-08,0.01963474901034179
2021-02-09,0.019528607073744448
2021-02-10,0.019404044866136578
2021-02-11,0.019334292545410137
2021-02-12,0.019419605295744748
2021-02-15,0.01932886216755361
2021-02-16,0.01919665497411369
2021-02-17,0.019131012449531783
2021-02-18,0.01903697616397729
2021-02-19,0.018986707019065373
2021-02-22,0.019027568206477732
2021-02-23,0.019321398477174755
2021-02-24,0.019222969267911172
2021-02-25,0.01910274712055477
2021-02-26,0.018978309416518485
2021-03-01,0.01897199883659994
2021-03-02,0.018973855528829176
2021-03-03,0.018923575113753168
2021-03-04,0.018795928287358137
2021-03-05,0.018672602002416563
2021-03-08,0.01855195933350692
2021-03-09,0.018433662307837745
2021-03-10,0.018318892805415696
2021-03-12,0.01844975414137363
2021-03-15,0.018383674659062915
2021-03-16,0.018303240810395135
2021-03-17,0.01819333269717993
2021-03-18,0.018091900406902103
2021-03-19,0.017992735836385894
2021-03-22,0.01788718457336371
2021-03-23,0.01779036911283832
2021-03-24,0.017711409626377454
2021-03-25,0.01768695321017935
2021-03-26,0.01785658731728714
2021-03-30,0.017773360064146426
2021-03-31,0.017929858461912473
2021-04-01,0.01788255710418885
2021-04-05,0.017805276515625624
2021-04-06,0.018242546211366853
2021-04-07,0.018175645488997118
2021-04-08,0.018175418553071608
2021-04-09,0.01807169927231952
2021-04-12,0.018010359288927916
2021-04-13,0.01830546340124382
