Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,5310.200195,5338.000000,5250.000000,5280.149902,5230.282715,1447187
2021-01-04,5324.000000,5324.000000,5196.200195,5216.200195,5166.936523,2333659
2021-01-05,5218.000000,5224.200195,5062.500000,5119.000000,5070.654297,3953400
2021-01-06,5130.000000,5168.350098,4990.299805,5030.299805,4982.791504,3607923
2021-01-07,5065.000000,5131.549805,5021.299805,5081.000000,5033.013184,3035750
2021-01-08,5130.000000,5138.750000,5042.000000,5082.000000,5034.003906,2998451
2021-01-11,5108.000000,5110.950195,4958.250000,4984.250000,4937.177246,2924164
2021-01-12,4984.250000,5099.000000,4951.000000,5042.200195,4994.579590,3335908
2021-01-13,5066.000000,5074.000000,4826.250000,4902.899902,4856.594727,3269373
2021-01-14,4902.899902,4966.799805,4834.000000,4877.350098,4831.286133,2680811
2021-01-15,4877.000000,4927.000000,4842.399902,4883.600098,4837.477539,2544916
2021-01-18,4870.000000,4880.000000,4686.000000,4719.850098,4675.274414,3703413
2021-01-19,4765.100098,4994.950195,4752.000000,4959.149902,4912.313965,4767465
2021-01-20,4968.000000,5032.600098,4901.000000,4981.950195,4934.898926,3314707
2021-01-21,4993.000000,5225.000000,4990.000000,5118.299805,5069.960449,7061809
2021-01-22,5135.000000,5137.000000,4945.600098,4972.549805,4925.587402,3084796
2021-01-25,5049.000000,5163.000000,4890.000000,4908.700195,4862.340820,3673060
2021-01-27,4921.299805,4945.600098,4811.000000,4845.000000,4799.241699,2800493
2021-01-28,4779.549805,4909.000000,4723.100098,4810.250000,4764.820313,3477329
2021-01-29,4886.700195,4950.000000,4707.100098,4734.549805,4689.834961,4260795
2021-02-01,4775.000000,5080.000000,4666.500000,5058.600098,5010.824707,4290745
2021-02-02,5100.000000,5337.950195,5094.899902,5173.200195,5124.342773,4347993
2021-02-03,5218.600098,5270.000000,5140.000000,5245.100098,5195.563477,2650783
2021-02-04,5214.000000,5543.000000,5206.049805,5504.850098,5452.860352,5325888
2021-02-05,5526.000000,5627.000000,5470.000000,5538.549805,5486.241699,4437987
2021-02-08,5542.000000,5665.000000,5475.299805,5497.700195,5445.777832,2800809
2021-02-09,5537.500000,5539.000000,5382.600098,5400.299805,5349.297363,2263904
2021-02-10,5434.700195,5502.350098,5395.000000,5475.899902,5424.183594,2638012
2021-02-11,5470.000000,5588.000000,5455.750000,5567.049805,5514.472656,2028947
2021-02-12,5570.000000,5618.000000,5532.049805,5577.450195,5524.774414,1625268
2021-02-15,5605.350098,5799.000000,5600.000000,5779.850098,5725.263184,3168826
2021-02-16,5791.399902,5822.200195,5690.299805,5760.250000,5705.848145,2126810
2021-02-17,5730.000000,5799.000000,5670.000000,5705.149902,5651.268555,2346395
2021-02-18,5699.000000,5714.750000,5522.200195,5563.350098,5510.807617,2317513
2021-02-19,5560.000000,5621.950195,5425.000000,5497.950195,5446.025391,2744456
2021-02-22,5480.000000,5538.700195,5334.750000,5376.850098,5326.069336,2000563
2021-02-23,5420.000000,5504.649902,5350.000000,5383.700195,5332.854492,2190245
2021-02-24,5444.000000,5578.899902,5383.000000,5562.899902,5510.361328,1908795
2021-02-25,5601.000000,5619.950195,5511.350098,5529.950195,5477.723145,1584595
2021-02-26,5430.000000,5454.000000,5221.000000,5264.899902,5215.176270,3713326
2021-03-01,5315.000000,5369.899902,5195.000000,5266.799805,5217.058105,2031881
2021-03-02,5300.000000,5410.000000,5262.049805,5316.299805,5266.090820,2208634
2021-03-03,5364.149902,5573.350098,5340.100098,5542.899902,5490.550781,2252413
2021-03-04,5430.000000,5567.149902,5401.000000,5485.899902,5434.088867,2234698
2021-03-05,5440.000000,5519.750000,5402.100098,5444.899902,5393.476074,2075760
2021-03-08,5469.000000,5493.950195,5311.000000,5320.649902,5270.399902,1721042
2021-03-09,5371.000000,5445.000000,5335.000000,5415.049805,5363.907715,1811496
2021-03-10,5440.000000,5561.000000,5440.000000,5545.049805,5492.680176,2191250
2021-03-12,5600.000000,5670.000000,5521.000000,5557.850098,5505.359863,2508013
2021-03-15,5571.049805,5585.649902,5350.549805,5439.049805,5387.681641,2087008
2021-03-16,5488.450195,5507.000000,5420.000000,5455.950195,5404.422363,1561305
2021-03-17,5460.000000,5460.399902,5344.450195,5359.799805,5309.179688,1134758
2021-03-18,5423.000000,5545.000000,5305.000000,5371.850098,5321.116699,2339058
2021-03-19,5316.000000,5479.000000,5190.049805,5453.250000,5401.747559,3220310
2021-03-22,5446.500000,5497.000000,5337.000000,5389.350098,5338.451172,1938461
2021-03-23,5410.000000,5445.000000,5350.000000,5378.799805,5328.000488,1849038
