Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,903.000000,907.049988,894.000000,895.400024,887.526001,798399
2021-01-04,900.000000,917.000000,894.500000,911.400024,903.385315,1028233
2021-01-05,906.450012,919.900024,899.000000,905.549988,897.586670,1209912
2021-01-06,906.549988,915.000000,901.000000,910.299988,902.294922,1214878
2021-01-07,916.200012,916.500000,904.250000,914.150024,906.111084,1109459
2021-01-08,920.000000,954.500000,918.000000,935.500000,927.273315,4436263
2021-01-11,940.000000,952.500000,926.849976,936.250000,928.016724,2146652
2021-01-12,934.799988,936.000000,921.549988,925.000000,916.865662,1573331
2021-01-13,927.500000,949.000000,922.500000,926.549988,918.402039,1996557
2021-01-14,930.099976,931.849976,918.500000,925.150024,917.014343,719918
2021-01-15,925.150024,929.799988,903.400024,910.250000,902.245361,733660
2021-01-18,899.000000,907.200012,883.200012,892.900024,885.047913,936905
2021-01-19,890.500000,918.000000,890.500000,904.400024,896.446777,1420092
2021-01-20,905.099976,910.900024,895.000000,896.750000,888.864075,1147187
2021-01-21,907.799988,907.799988,875.000000,878.299988,870.576294,1913821
2021-01-22,885.500000,885.700012,838.000000,862.549988,854.964783,3421388
2021-01-25,865.900024,882.750000,853.000000,862.849976,855.262146,2534590
2021-01-27,865.299988,885.000000,859.099976,881.750000,873.995972,2745728
2021-01-28,883.000000,884.349976,868.849976,872.549988,864.876831,1855486
2021-01-29,876.549988,883.049988,858.049988,864.450012,856.848145,2286478
2021-02-01,875.000000,897.000000,852.049988,874.500000,866.809753,3099408
2021-02-02,888.000000,890.000000,857.950012,865.349976,857.740173,2781083
2021-02-03,870.000000,879.950012,858.349976,866.150024,858.533203,1883217
2021-02-04,866.150024,870.700012,859.000000,863.900024,856.303040,2094974
2021-02-05,866.750000,870.000000,853.650024,864.200012,856.600342,1766235
2021-02-08,865.000000,871.700012,857.000000,859.099976,851.545166,1899676
2021-02-09,869.000000,895.000000,863.000000,888.700012,880.884888,4311868
2021-02-10,898.000000,915.250000,894.000000,911.349976,903.335693,4993209
2021-02-11,909.799988,921.900024,905.549988,907.349976,899.370911,2184819
2021-02-12,908.000000,913.500000,893.450012,896.849976,888.963196,984794
2021-02-15,898.000000,901.150024,875.000000,877.250000,869.535583,1715171
2021-02-16,877.250000,888.299988,869.000000,872.000000,864.331726,1634864
2021-02-17,870.000000,883.150024,870.000000,877.150024,869.436401,1496973
2021-02-18,880.099976,898.849976,878.700012,893.500000,885.642700,2387930
2021-02-19,898.400024,899.150024,874.250000,881.500000,873.748169,1120800
2021-02-22,880.000000,885.000000,845.099976,849.049988,841.583496,1810985
2021-02-23,853.000000,874.400024,849.000000,869.700012,862.051941,1480977
2021-02-24,870.099976,875.900024,852.700012,871.549988,863.885742,683427
2021-02-25,873.200012,882.900024,869.700012,872.400024,864.728271,1885254
2021-02-26,860.000000,878.950012,858.049988,866.900024,859.276611,2636891
2021-03-01,860.000000,879.000000,852.200012,876.400024,868.693054,2648545
2021-03-02,876.750000,886.000000,870.500000,879.150024,871.418884,1583910
2021-03-03,888.000000,910.000000,883.500000,906.450012,898.478760,2127137
2021-03-04,899.700012,924.799988,892.400024,915.900024,907.845764,3140379
2021-03-05,910.000000,915.000000,894.950012,903.549988,895.604309,1268992
2021-03-08,903.599976,930.650024,901.700012,923.849976,915.725708,1396479
2021-03-09,950.000000,983.750000,939.000000,971.299988,962.758484,11031435
2021-03-10,973.700012,974.000000,936.000000,940.750000,932.477173,2362998
2021-03-12,905.049988,936.299988,905.000000,914.200012,906.160706,28967831
2021-03-15,921.000000,926.750000,902.000000,920.000000,911.909607,4581531
2021-03-16,918.450012,923.900024,911.000000,914.049988,906.011963,1422174
2021-03-17,923.900024,923.900024,885.200012,888.950012,881.132690,3809803
2021-03-18,895.000000,898.000000,882.299988,890.450012,882.619507,2657918
2021-03-19,887.950012,909.950012,882.299988,906.700012,898.726624,2849173
2021-03-22,905.000000,909.250000,895.349976,900.200012,892.283813,1660688
2021-03-23,904.799988,910.849976,895.000000,898.900024,890.995178,1642691
2021-03-24,893.000000,895.000000,875.049988,880.700012,872.955261,1900721
2021-03-25,875.099976,884.299988,861.000000,864.099976,856.501160,2711471
2021-03-26,870.000000,876.900024,868.099976,873.950012,866.264587,1194885
2021-03-30,876.000000,881.000000,868.000000,872.150024,864.480408,1276847
2021-03-31,876.000000,890.900024,870.950012,880.849976,873.103882,1929013
2021-04-01,881.599976,890.049988,876.500000,883.450012,875.681091,1193426
2021-04-05,885.000000,887.000000,864.799988,872.549988,867.331299,1091002
2021-04-06,872.799988,903.000000,865.950012,897.549988,892.181763,1351799
