Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,1838.969971,1852.000000,1830.604980,1845.069946,1780.192261,502860
2021-01-04,1849.500000,1863.000000,1832.974976,1837.795044,1773.172974,620350
2021-01-05,1834.349976,1862.000000,1827.805054,1855.824951,1790.569214,836730
2021-01-06,1851.005005,1860.000000,1843.000000,1851.525024,1786.420288,577060
2021-01-07,1859.900024,1861.500000,1805.010010,1812.729980,1748.989380,1206050
2021-01-08,1822.729980,1835.000000,1800.000000,1830.625000,1766.255249,1516350
2021-01-11,1835.000000,1854.584961,1818.810059,1839.145020,1774.475708,1145550
2021-01-12,1841.000000,1843.994995,1795.000000,1799.910034,1736.620361,1415660
2021-01-13,1803.994995,1827.500000,1796.500000,1801.930054,1738.569336,1093870
2021-01-14,1804.900024,1822.939941,1804.900024,1813.260010,1749.500854,584880
2021-01-15,1811.005005,1824.900024,1780.000000,1783.400024,1720.690796,964010
2021-01-18,1784.994995,1807.400024,1755.675049,1763.069946,1701.075806,1206740
2021-01-19,1773.000000,1782.050049,1767.000000,1775.469971,1713.039795,628490
2021-01-20,1776.699951,1794.000000,1762.305054,1768.130005,1705.957764,738310
2021-01-21,1777.000000,1790.000000,1765.535034,1771.630005,1709.334717,709770
2021-01-22,1778.400024,1788.229980,1755.000000,1758.959961,1697.110229,982500
2021-01-25,1765.199951,1770.000000,1722.984985,1741.525024,1680.288330,1164360
2021-01-27,1747.295044,1759.770020,1734.025024,1753.810059,1692.141357,664020
2021-01-28,1747.000000,1752.000000,1720.300049,1738.765015,1677.625366,890550
2021-01-29,1738.505005,1746.785034,1696.130005,1706.000000,1646.012329,1128880
2021-02-01,1720.000000,1727.569946,1700.000000,1708.770020,1648.685059,844060
2021-02-02,1715.005005,1735.000000,1705.449951,1719.030029,1658.584351,1302980
2021-02-03,1720.005005,1728.900024,1705.099976,1716.640015,1656.278320,1123250
2021-02-04,1719.989990,1722.694946,1705.244995,1707.400024,1647.363281,921000
2021-02-05,1713.104980,1716.719971,1700.300049,1711.574951,1651.391235,980970
2021-02-08,1718.000000,1728.489990,1710.114990,1721.819946,1661.276001,1216070
2021-02-09,1721.099976,1751.000000,1715.000000,1731.895020,1670.996948,1210120
2021-02-10,1734.020020,1743.680054,1708.650024,1717.734985,1657.334717,1165760
2021-02-11,1718.989990,1744.744995,1715.000000,1741.224976,1679.998657,653660
2021-02-12,1741.010010,1751.900024,1724.000000,1729.430054,1668.618652,545280
2021-02-15,1734.900024,1750.675049,1725.805054,1747.984985,1686.521118,1101190
2021-02-16,1755.500000,1764.599976,1713.910034,1721.724976,1661.184448,2297740
2021-02-17,1690.000000,1690.000000,1635.000000,1674.119995,1615.253540,5993430
2021-02-18,1675.599976,1690.000000,1630.000000,1636.469971,1578.927246,2510660
2021-02-19,1643.000000,1646.469971,1621.295044,1637.640015,1580.056152,1302750
2021-02-22,1641.104980,1653.000000,1602.459961,1609.630005,1553.031006,2149150
2021-02-23,1613.099976,1625.500000,1600.209961,1616.994995,1560.137207,1429980
2021-02-24,1628.300049,1637.800049,1610.000000,1634.614990,1577.137451,843420
2021-02-25,1630.599976,1637.329956,1610.000000,1611.390015,1554.729004,1857130
2021-02-26,1605.050049,1628.439941,1600.390015,1610.160034,1553.542480,2268730
2021-03-01,1623.599976,1636.760010,1610.000000,1629.244995,1571.956299,907180
2021-03-02,1630.199951,1662.000000,1628.974976,1657.614990,1599.328613,1230970
2021-03-03,1670.500000,1672.000000,1654.665039,1669.925049,1611.206055,928730
2021-03-04,1665.655029,1670.795044,1644.500000,1666.180054,1607.592651,1299810
2021-03-05,1651.599976,1684.000000,1645.599976,1678.290039,1619.276855,1027410
2021-03-08,1672.505005,1690.000000,1660.699951,1685.244995,1625.987305,918420
2021-03-09,1691.020020,1694.994995,1666.000000,1691.079956,1631.617188,927170
2021-03-10,1694.969971,1700.000000,1678.500000,1693.145020,1633.609253,637880
2021-03-12,1697.699951,1700.984985,1665.000000,1672.244995,1613.444336,849140
2021-03-15,1687.984985,1687.984985,1663.000000,1683.305054,1624.115601,689830
2021-03-16,1683.500000,1702.000000,1669.500000,1674.194946,1615.325684,844700
2021-03-17,1679.000000,1679.000000,1634.005005,1645.574951,1587.712036,1571730
2021-03-18,1646.790039,1662.494995,1618.000000,1620.125000,1563.156982,963650
2021-03-19,1620.000000,1659.500000,1607.000000,1645.084961,1587.239380,1994160
2021-03-22,1645.099976,1667.500000,1635.099976,1658.805054,1600.477051,1087860
2021-03-23,1657.500000,1675.000000,1650.640015,1668.135010,1609.479004,1003580
2021-03-24,1660.000000,1676.979980,1641.925049,1644.810059,1586.974121,755550
2021-03-25,1642.500000,1658.449951,1611.599976,1617.010010,1560.151489,1087040
2021-03-26,1629.900024,1661.844971,1625.400024,1657.175049,1598.904297,1265780
2021-03-30,1661.000000,1725.354980,1661.000000,1716.500000,1656.143188,1489020
2021-03-31,1729.900024,1729.900024,1695.155029,1716.520020,1656.162476,1103310
2021-04-01,1716.520020,1718.854980,1696.760010,1708.314941,1648.245850,831760
2021-04-05,1715.000000,1715.000000,1672.390015,1688.055054,1628.698608,815570
2021-04-06,1691.000000,1712.000000,1680.000000,1708.170044,1648.106201,641930
2021-04-07,1710.000000,1786.594971,1702.500000,1740.984985,1679.767334,1784650
2021-04-08,1742.505005,1775.900024,1732.685059,1768.989990,1706.787476,1180060
2021-04-09,1761.109985,1784.900024,1750.000000,1759.239990,1697.380249,739440
2021-04-12,1737.515015,1762.000000,1734.109985,1750.170044,1688.629395,575320
2021-04-13,1758.699951,1759.994995,1704.010010,1716.885010,1656.514771,1105270
2021-04-15,1732.500000,1740.000000,1677.500000,1687.564941,1628.225586,1183140
2021-04-16,1696.900024,1733.500000,1686.280029,1725.209961,1664.546875,941900
2021-04-19,1720.104980,1724.000000,1695.000000,1708.994995,1648.902222,509380
2021-04-20,1742.000000,1742.000000,1689.005005,1709.564941,1649.451904,1036870
2021-04-22,1719.000000,1719.000000,1655.125000,1679.045044,1620.005249,2044310
2021-04-23,1678.500000,1679.930054,1660.500000,1662.569946,1604.109497,686000
2021-04-26,1679.905029,1689.500000,1666.364990,1687.060059,1627.738525,1523620
2021-04-27,1689.900024,1693.000000,1675.000000,1677.900024,1618.900513,446510
2021-04-28,1677.500000,1683.109985,1661.099976,1663.380005,1604.891113,868760
2021-04-29,1667.900024,1671.459961,1648.000000,1650.255005,1600.889526,802070
2021-04-30,1650.000000,1656.920044,1625.500000,1630.925049,1582.137695,977830
2021-05-03,1636.000000,1657.494995,1627.265015,1650.675049,1601.296875,640480
2021-05-04,1651.025024,1662.000000,1638.000000,1654.660034,1605.162598,1057960
2021-05-05,1656.104980,1661.000000,1645.744995,1654.925049,1605.419800,353220
2021-05-06,1652.505005,1676.979980,1652.505005,1671.760010,1621.751099,703190
2021-05-07,1678.854980,1679.810059,1666.500000,1676.135010,1625.995361,376660
2021-05-10,1683.000000,1685.000000,1667.000000,1678.729980,1628.512695,476580
2021-05-11,1674.900024,1694.900024,1671.035034,1687.010010,1636.545044,600630
2021-05-12,1677.025024,1685.739990,1662.000000,1671.790039,1621.780273,605760
2021-05-14,1671.699951,1726.000000,1660.500000,1722.415039,1670.890991,965820
2021-05-17,1722.000000,1730.000000,1700.060059,1703.795044,1652.827881,607030
2021-05-18,1712.020020,1724.895020,1704.199951,1718.060059,1666.666260,554390
2021-05-19,1718.699951,1746.500000,1718.699951,1744.935059,1692.737427,884370
2021-05-20,1746.000000,1749.964966,1722.199951,1728.535034,1676.827881,492530
2021-05-21,1738.535034,1755.000000,1728.025024,1749.709961,1697.369385,672600
2021-05-24,1740.005005,1758.805054,1730.074951,1736.030029,1684.098511,572060
2021-05-25,1749.699951,1775.880005,1742.204956,1751.609985,1699.212524,719520
2021-05-26,1751.609985,1761.734985,1736.800049,1754.130005,1701.657104,458030
2021-05-27,1755.000000,1790.000000,1743.530029,1774.670044,1721.582764,1196630
2021-05-28,1777.000000,1781.435059,1750.000000,1750.939941,1698.562500,531620
2021-05-31,1750.900024,1774.525024,1741.525024,1769.555054,1716.620728,570230
2021-06-01,1759.900024,1781.000000,1747.915039,1775.849976,1722.727417,577510
2021-06-02,1751.619995,1781.319946,1751.010010,1765.349976,1712.541382,742620
2021-06-03,1765.000000,1785.494995,1756.000000,1779.939941,1726.695068,503990
2021-06-04,1769.104980,1770.640015,1738.000000,1742.680054,1690.549561,2018220
2021-06-07,1747.454956,1759.000000,1735.349976,1753.255005,1700.808350,494360
2021-06-08,1753.005005,1761.295044,1740.339966,1748.260010,1695.962646,474470
2021-06-09,1746.000000,1762.560059,1744.000000,1755.714966,1703.194702,418780
2021-06-10,1752.500000,1767.500000,1749.000000,1755.609985,1703.093018,420530
2021-06-11,1760.900024,1760.900024,1736.500000,1753.640015,1701.181885,489970
2021-06-14,1746.140015,1763.000000,1741.760010,1757.750000,1705.168823,365230
2021-06-15,1764.599976,1771.000000,1751.099976,1768.479980,1715.577881,471960
2021-06-16,1765.020020,1806.849976,1761.305054,1796.520020,1742.779053,1169620
2021-06-17,1791.500000,1818.930054,1790.000000,1805.905029,1751.883545,757870
2021-06-18,1805.900024,1809.895020,1760.000000,1767.064941,1714.205078,1476700
2021-06-21,1763.140015,1771.005005,1751.300049,1764.915039,1712.119629,401800
2021-06-22,1767.000000,1774.795044,1741.000000,1743.655029,1691.495483,705320
2021-06-23,1749.994995,1756.000000,1737.000000,1741.479980,1689.385498,370840
2021-06-24,1741.505005,1767.000000,1732.239990,1761.974976,1709.267456,650450
2021-06-25,1757.025024,1765.000000,1743.500000,1750.670044,1698.300781,390000
2021-06-28,1750.704956,1762.000000,1745.349976,1750.614990,1698.247437,404500
2021-06-29,1759.000000,1775.000000,1748.964966,1759.925049,1707.278809,710960
2021-06-30,1764.000000,1774.500000,1757.500000,1763.300049,1710.552856,515670
2021-07-01,1763.000000,1772.500000,1756.949951,1764.619995,1711.833374,267000
2021-07-02,1767.900024,1768.000000,1748.599976,1760.199951,1707.545532,307230
2021-07-05,1760.510010,1771.199951,1752.329956,1764.135010,1711.362915,343220
2021-07-06,1763.555054,1763.785034,1741.699951,1747.010010,1694.750122,625510
